,x,y,label
92,-0.23901844527652366,-0.4037446166394478,1
93,0.3897215071936907,-0.6970467115295227,1
94,0.7796207706539182,-0.4787942922496557,1
95,0.27804040921168954,-0.9618586068730164,1
96,-0.1874601648047679,0.4717472481678786,0
97,0.25261703588283846,-0.5887680147627802,1
98,-0.029628263731520763,0.8413088655999749,0
99,0.492369846037585,0.8050054120222332,0
100,0.24557060709222736,0.4558475031358129,0
101,0.31278697558083673,0.11952111047412606,0
102,0.5077404764379216,-0.5212867770289502,1
103,0.6237492001978489,-0.5251761938757752,1
104,0.3146454288052118,0.37742276096864025,0
105,-0.0898383618521537,-0.4383058199034829,1
106,-0.43767680201755826,0.14041643322456301,0
107,-0.02534376293670501,0.5007340536830277,0
108,0.3975439738588865,-0.643327193184351,1
109,0.19647561780503622,-0.6399130363131694,1
110,0.05737627621631538,0.9671098159601502,0
111,0.12087239872984022,0.6377765522185697,0
112,0.04965305369818861,0.408849788783567,0
113,-0.3249052002130609,0.44337590468769233,0
114,-0.33145124090753847,-0.5115367312950905,1
115,0.6902349205966528,0.390075651819389,0
116,-0.06311079943662422,0.3072588054739736,0
117,-0.5047689811831004,-0.544709404496261,1
118,0.24547636139239049,0.1670178557880801,1
119,0.46461501121531656,-0.6962607695335487,1
120,0.40724964831762334,-0.7247937008863734,1
121,-0.4133643172665067,-0.46057987702894787,1
122,0.5494851215203953,-0.7104608277018607,1
123,0.12717028334572367,0.6527346075537097,0
124,-0.16268815509625348,0.47600932058694206,0
125,0.4615047920935524,0.3610973806205652,0
126,-1.0,0.8932843154836179,0
127,-0.10753084048746928,0.6482357446456187,0
128,0.425682144823991,-0.8200293487625627,1
129,0.24450675471110356,0.09788217252832512,0
130,0.29493717377216905,0.19175544000728303,0
131,-0.39120009279444684,0.2092794895768958,0
132,0.11012963946804392,0.7057880093093268,0
133,-0.20413811364485906,0.31791308374186694,0
134,0.5794138692350869,0.6106823202607118,0
135,-0.48520204034812553,-0.49729112554283084,1
136,0.21402151630961938,-0.38683258716646346,1
137,0.2769804273193181,0.1674601891822967,0
138,-0.7233322618925463,0.7348842661404996,0
139,0.28851503936243933,0.19246209032046263,0
140,-0.25750486493505553,-0.6719070468559806,1
141,-0.36425927165125327,-0.3760586546872324,1
142,-0.16258965893607188,0.7644367486341023,0
143,0.009631434406303452,-0.5807299784827057,1
144,-0.15043582448989487,0.06661133605665945,0
145,-0.65747033812773,0.318572549035991,1
146,-0.37673937332561724,0.21663303812784537,0
147,0.09574886175058805,-0.7871380081202504,1
148,0.17608765037538618,0.3748271110742408,0
149,-0.31925844838674194,-0.4584542893739389,1
150,0.29697757027388483,-0.34879472902250297,1
151,-0.11621121553356176,0.6417220999457961,0
152,-0.4098218198897363,0.7262674175764104,0
153,0.32161516866908046,-0.14605047173673974,1
154,0.05102194285090468,-0.6761994579604418,1
155,0.4102210232150191,-0.7899804739279921,1
156,-0.04148608467287519,0.633482784933895,0
157,0.09618682066650042,-0.08780216781309828,0
158,0.2470220854390442,-0.6881622894627307,1
159,0.16107033040972357,-0.8949738236482127,1
160,-0.15409930224297883,0.7538578996139546,0
161,0.26655826950810113,-0.7145124040264225,1
162,0.23620712578639572,0.6104950837623526,0
163,-0.20051168654986296,-0.729668194141161,1
164,-0.4902987839161854,0.5347804068824145,0
165,-0.03990029787754182,-0.6352178879029778,1
166,-0.27433246255285965,-0.6366514958987634,1
167,0.05425681955353988,-0.5354268323478482,1
168,0.29767042394591725,-1.0,1
169,-0.22225438725247817,-0.4936218664479626,1
170,-0.6024874109811885,0.8858682261739902,0
171,-0.22208190002371955,-0.8087578063072026,1
172,0.285777054258111,-0.3318681208179613,1
173,0.2538669994632044,0.27245810167415846,0
174,-0.25366379760130126,-0.2039479732476107,1
175,-0.021821399938256027,-0.46403936249490096,1
176,0.06123891077370507,-0.9301975412119566,1
177,-0.32629075118881584,-0.8109958055358755,1
178,0.1743907605483539,0.39988831685398313,0
179,0.3575630845252762,-0.708481596221991,1
180,-0.5538815863675238,0.226196871522634,0
181,0.1338534312772669,0.42752764113751773,0
182,0.2055939707624013,-0.5029086028037482,1
183,-0.6559063074115811,0.6011524536356606,0
184,-0.3319082460808355,0.6016778251377249,0
185,0.16637734258435236,-0.8865370813200967,1
186,0.021512388428070673,-0.3976207121277565,1
187,-0.25246818907503027,0.31724654002030894,0
188,-0.2565780220699212,0.7141966904951743,0
189,-0.14120220346388634,-0.007911034138934727,1
190,0.447438728618326,0.6935070379744184,0
191,0.4896025007485463,0.6895475179462908,0
192,0.18109467655303774,1.0000000000000002,0
193,0.533929601313032,-0.527817358678066,1
194,-0.28342580157605735,-0.4758281096895203,1
195,0.16617277233883765,0.7387501256776373,0
196,-0.3050316738497456,0.1717856744797089,0
197,0.018229660718748663,-0.4668100893448721,1
198,0.020027780266196844,-0.0890221864988929,1
199,0.10278712598610451,-0.5881036479449205,1
